9606.ENSP00000386380	9606.ENSP00000478570	IL1R1	VEGFA	9606	0.529	0	0	0	0.089	0	0	0.504
9606.ENSP00000401303	9606.ENSP00000480043	SHC1	VEGFC	9606	0.933	0	0	0	0.076	0	0.9	0.342
9606.ENSP00000401303	9606.ENSP00000480043	SHC1	VEGFC	9606	0.933	0	0	0	0.076	0	0.9	0.342
9606.ENSP00000401303	9606.ENSP00000478570	SHC1	VEGFA	9606	0.943	0	0	0	0	0	0.9	0.46
9606.ENSP00000401303	9606.ENSP00000478570	SHC1	VEGFA	9606	0.943	0	0	0	0	0	0.9	0.46
9606.ENSP00000401303	9606.ENSP00000452786	SHC1	ITGB3	9606	0.965	0	0	0	0.062	0.887	0.6	0.279
9606.ENSP00000401303	9606.ENSP00000452786	SHC1	ITGB3	9606	0.965	0	0	0	0.062	0.887	0.6	0.279
9606.ENSP00000417273	9606.ENSP00000457421	NCK1	PECAM1	9606	0.432	0	0	0	0	0	0	0.432
9606.ENSP00000417273	9606.ENSP00000457421	NCK1	PECAM1	9606	0.432	0	0	0	0	0	0	0.432
9606.ENSP00000417273	9606.ENSP00000478570	NCK1	VEGFA	9606	0.922	0	0	0	0	0	0.9	0.261
9606.ENSP00000417273	9606.ENSP00000478570	NCK1	VEGFA	9606	0.922	0	0	0	0	0	0.9	0.261
9606.ENSP00000451040	9606.ENSP00000457421	PGF	PECAM1	9606	0.619	0	0	0	0	0	0	0.619
9606.ENSP00000451040	9606.ENSP00000457421	PGF	PECAM1	9606	0.619	0	0	0	0	0	0	0.619
9606.ENSP00000451040	9606.ENSP00000480043	PGF	VEGFC	9606	0.709	0	0	0	0	0	0.6	0.889
9606.ENSP00000451040	9606.ENSP00000480043	PGF	VEGFC	9606	0.709	0	0	0	0	0	0.6	0.889
9606.ENSP00000451040	9606.ENSP00000478570	PGF	VEGFA	9606	0.984	0	0	0	0	0.83	0.9	0.988
9606.ENSP00000451040	9606.ENSP00000478570	PGF	VEGFA	9606	0.984	0	0	0	0	0.83	0.9	0.988
9606.ENSP00000452786	9606.ENSP00000478570	ITGB3	VEGFA	9606	0.95	0	0	0	0	0.141	0.9	0.47
9606.ENSP00000452786	9606.ENSP00000478570	ITGB3	VEGFA	9606	0.95	0	0	0	0	0.141	0.9	0.47
9606.ENSP00000452786	9606.ENSP00000457421	ITGB3	PECAM1	9606	0.974	0	0	0	0.049	0.273	0.9	0.675
9606.ENSP00000452786	9606.ENSP00000457421	ITGB3	PECAM1	9606	0.974	0	0	0	0.049	0.273	0.9	0.675
9606.ENSP00000457421	9606.ENSP00000480043	PECAM1	VEGFC	9606	0.711	0	0	0	0	0	0	0.711
9606.ENSP00000457421	9606.ENSP00000480043	PECAM1	VEGFC	9606	0.711	0	0	0	0	0	0	0.711
9606.ENSP00000457421	9606.ENSP00000478570	PECAM1	VEGFA	9606	0.883	0	0	0	0	0	0	0.883
9606.ENSP00000457421	9606.ENSP00000478570	PECAM1	VEGFA	9606	0.883	0	0	0	0	0	0	0.883
9606.ENSP00000478570	9606.ENSP00000480043	VEGFA	VEGFC	9606	0.563	0	0	0	0.07	0	0.3	0.872
9606.ENSP00000478570	9606.ENSP00000480043	VEGFA	VEGFC	9606	0.563	0	0	0	0.07	0	0.3	0.872

